id,pred
comment_1249,0.081998918
comment_1250,0.975965194
comment_1251,0.897895751
comment_1252,0.489449926
comment_1253,0.754624331
comment_1254,0.252371374
comment_1255,0.889737771
comment_1256,0.173046742
comment_1257,0.879976822
comment_1258,0.754488217
comment_1259,0.909531461
comment_1260,0.71999792
comment_1261,0.872247104
comment_1262,0.596070408
comment_1263,0.685633262
comment_1264,0.50371848
comment_1265,0.238339026
comment_1266,0.840530495
comment_1267,0.933151746
comment_1268,0.227615421
comment_1269,0.249382983
comment_1270,0.253271714
comment_1271,0.814103944
comment_1272,0.469479608
comment_1273,0.49636233
comment_1274,0.945511779
comment_1275,0.464003609
comment_1276,0.523697751
comment_1277,0.325720668
comment_1278,0.134844242
comment_1279,0.48340148
comment_1280,0.723946389
comment_1281,0.885364175
comment_1282,0.045570122
comment_1283,0.32484238
comment_1284,0.577003575
comment_1285,0.89082837
comment_1286,0.880883792
comment_1287,0.989421258
comment_1288,0.109363071
comment_1289,0.164914235
comment_1290,0.456885762
comment_1291,0.201712116
comment_1292,0.545529827
comment_1293,0.09412951
comment_1294,0.113259656
comment_1295,0.743829053
comment_1296,0.793267726
comment_1297,0.332810149
comment_1298,0.854528626
comment_1299,0.294017298
comment_1300,0.582270338
comment_1301,0.472535911
comment_1302,0.148107819
comment_1303,0.599597845
comment_1304,0.727368722
comment_1305,0.946760265
comment_1306,0.426164356
comment_1307,0.702505039
comment_1308,0.614368829
comment_1309,0.889477792
comment_1310,0.514202514
comment_1311,0.594007001
comment_1312,0.272353111
comment_1313,0.268243661
comment_1314,0.683558031
comment_1315,0.63779695
comment_1316,0.45208916
comment_1317,0.867679419
comment_1318,0.831001308
comment_1319,0.819039978
comment_1320,0.196388754
comment_1321,0.500018508
comment_1322,0.14286892
comment_1323,0.28875777
comment_1324,0.767566766
comment_1325,0.387218461
comment_1326,0.034239541
comment_1327,0.884120048
comment_1328,0.445957182
comment_1329,0.179963959
comment_1330,0.840178726
comment_1331,0.502436038
comment_1332,0.417492021
comment_1333,0.787105877
comment_1334,0.838185556
comment_1335,0.274737
comment_1336,0.728474569
comment_1337,0.892848391
comment_1338,0.115399208
comment_1339,0.907800445
comment_1340,0.128411938
comment_1341,0.53005219
comment_1342,0.903966577
comment_1343,0.744907088
comment_1344,0.866407287
comment_1345,0.478602804
comment_1346,0.979253577
comment_1347,0.760154994
comment_1348,0.054600466
comment_1349,0.53814744
comment_1350,0.186863133
comment_1351,0.027873805
comment_1352,0.415212399
comment_1353,0.621765245
comment_1354,0.857166966
comment_1355,0.442568255
comment_1356,0.623254078
comment_1357,0.512892872
comment_1358,0.100267512
comment_1359,0.58862578
comment_1360,0.892450916
comment_1361,0.686858541
comment_1362,0.384076424
comment_1363,0.584450645
comment_1364,0.430524924
comment_1365,0.633449683
comment_1366,0.628425981
comment_1367,0.699804463
comment_1368,0.537020601
comment_1369,0.931154781
comment_1370,0.015781282
comment_1371,0.843680571
comment_1372,0.210208375
comment_1373,0.610995476
comment_1374,0.439202442
comment_1375,0.176211259
comment_1376,0.149183634
comment_1377,0.752469609
comment_1378,0.674072116
comment_1379,0.255465053
comment_1380,0.084552146
comment_1381,0.041150133
comment_1382,0.353239646
comment_1383,0.629612919
comment_1384,0.799098913
comment_1385,0.655993201
comment_1386,0.192549003
comment_1387,0.359463662
comment_1388,0.926123177
comment_1389,0.236734573
comment_1390,0.974303282
comment_1391,0.812196267
comment_1392,0.503226056
comment_1393,0.878296649
comment_1394,0.025602874
comment_1395,0.869580939
comment_1396,0.356269696
comment_1397,0.972876401
comment_1398,0.876590031
comment_1399,0.120990803
comment_1400,0.803333021
comment_1401,0.973241555
comment_1402,0.384081314
comment_1403,0.155362412
comment_1404,0.256738741
comment_1405,0.554941732
comment_1406,0.135163472
comment_1407,0.151141702
comment_1408,0.272305625
comment_1409,0.438163788
comment_1410,0.160323591
comment_1411,0.783298355
comment_1412,0.887804692
comment_1413,0.941409672
comment_1414,0.204147522
comment_1415,0.579808713
comment_1416,0.106895597
comment_1417,0.541448749
comment_1418,0.291563923
comment_1419,0.845989625
comment_1420,0.106364051
comment_1421,0.128025744
comment_1422,0.200874032
comment_1423,0.72288132
comment_1424,0.660646173
comment_1425,0.680558006
comment_1426,0.083338482
comment_1427,0.789308706
comment_1428,0.245493106
comment_1429,0.969988582
comment_1430,0.173737871
comment_1431,0.162011698
comment_1432,0.910285868
comment_1433,0.656151896
comment_1434,0.599637377
comment_1435,0.927318241
comment_1436,0.051363493
comment_1437,0.327059658
comment_1438,0.891359098
comment_1439,0.477489949
comment_1440,0.901115634
comment_1441,0.817857758
comment_1442,0.064024829
comment_1443,0.619453785
comment_1444,0.480320816
comment_1445,0.647931008
comment_1446,0.902696626
comment_1447,0.676656663
comment_1448,0.123826096
comment_1449,0.031447984
comment_1450,0.43379025
comment_1451,0.450142757
comment_1452,0.71232237
comment_1453,0.664273292
comment_1454,0.035597361
comment_1455,0.388081831
comment_1456,0.954863801
comment_1457,0.138184785
comment_1458,0.877555249
comment_1459,0.67125909
comment_1460,0.908326417
comment_1461,0.54050456
comment_1462,0.434646771
comment_1463,0.012729785
comment_1464,0.492109369
comment_1465,0.877042138
comment_1466,0.571764186
comment_1467,0.610640047
comment_1468,0.342941455
comment_1469,0.196535576
comment_1470,0.339819647
comment_1471,0.377945589
comment_1472,0.543809612
comment_1473,0.283995494
comment_1474,0.043107096
comment_1475,0.612496291
comment_1476,0.595334546
comment_1477,0.011521026
comment_1478,0.409360316
comment_1479,0.881960563
comment_1480,0.544909741
comment_1481,0.654361743
comment_1482,0.140405692
comment_1483,0.96776203
comment_1484,0.75144439
comment_1485,0.183429329
comment_1486,0.821298981
comment_1487,0.61036198
comment_1488,0.302419112
comment_1489,0.908903216
comment_1490,0.530298652
comment_1491,0.19343834
comment_1492,0.007524896
comment_1493,0.320121223
comment_1494,0.494493824
comment_1495,0.703664001
comment_1496,0.306247924
comment_1497,0.499103921
comment_1498,0.556203594
comment_1499,0.550819317
comment_1500,0.621600949
comment_1501,0.033020535
comment_1502,0.268956075
comment_1503,0.676202717
comment_1504,0.818516236
comment_1505,0.772129863
comment_1506,0.125833099
comment_1507,0.544190516
comment_1508,0.274955843
comment_1509,0.238154066
comment_1510,0.4948373
comment_1511,0.943805497
comment_1512,0.102619644
comment_1513,0.910688477
comment_1514,0.930665035
comment_1515,0.091530212
comment_1516,0.830390422
comment_1517,0.669492909
comment_1518,0.892262886
comment_1519,0.150783137
comment_1520,0.800745911
comment_1521,0.303633841
comment_1522,0.995474861
comment_1523,0.060032933
comment_1524,0.170723588
comment_1525,0.593048398
comment_1526,0.860819778
comment_1527,0.279657567
comment_1528,0.418361278
comment_1529,0.464489149
comment_1530,0.730120572
comment_1531,0.406973879
comment_1532,0.141161518
comment_1533,0.541875637
comment_1534,0.281371242
comment_1535,0.9232332
comment_1536,0.420120056
comment_1537,0.226737961
comment_1538,0.796824475
comment_1539,0.271739067
comment_1540,0.069574232
comment_1541,0.329708714
comment_1542,0.975254848
comment_1543,0.328008886
comment_1544,0.375903122
comment_1545,0.553298863
comment_1546,0.103084557
comment_1547,0.353001285
comment_1548,0.857512196
comment_1549,0.183932233
comment_1550,0.958435263
comment_1551,0.709865961
comment_1552,0.510006281
comment_1553,0.970552161
comment_1554,0.674066367
comment_1555,0.711776306
comment_1556,0.314043018
comment_1557,0.060619363
comment_1558,0.337267269
comment_1559,0.218075889
comment_1560,0.490082585
comment_1561,0.642804769
comment_1562,0.922314858
comment_1563,0.355046878
comment_1564,0.546906356
comment_1565,0.600633912
comment_1566,0.192779466
comment_1567,0.158813268
comment_1568,0.622453405
comment_1569,0.717891804
comment_1570,0.002683098
comment_1571,0.30696444
comment_1572,0.231189593
comment_1573,0.584132416
comment_1574,0.104033202
comment_1575,0.775152471
comment_1576,0.425072002
comment_1577,0.395485363
comment_1578,0.080677855
comment_1579,0.185639752
comment_1580,0.079732694
comment_1581,0.766238806
comment_1582,0.004700436
comment_1583,0.34051513
comment_1584,0.311530304
comment_1585,0.148564851
comment_1586,0.024481631
comment_1587,0.109570234
comment_1588,0.899399887
comment_1589,0.901405487
comment_1590,0.99993944
comment_1591,0.741095652
comment_1592,0.280331025
comment_1593,0.362531475
comment_1594,0.152039274
comment_1595,0.661297299
comment_1596,0.196163622
comment_1597,0.035849627
comment_1598,0.820198876
comment_1599,0.331361365
comment_1600,0.056289534
comment_1601,0.827839788
comment_1602,0.557298158
comment_1603,0.707799642
comment_1604,0.767320296
comment_1605,0.563336756
comment_1606,0.107307637
comment_1607,0.201677193
comment_1608,0.192785728
comment_1609,0.14457147
comment_1610,0.355590523
comment_1611,0.456909744
comment_1612,0.654939148
comment_1613,0.593333908
comment_1614,0.998334149
comment_1615,0.334287795
comment_1616,0.205939443
comment_1617,0.315928675
comment_1618,0.533979497
comment_1619,0.899879961
comment_1620,0.77702067
comment_1621,0.185547408
comment_1622,0.094353954
comment_1623,0.895632206
comment_1624,0.489411655
comment_1625,0.014645497
comment_1626,0.162640069
comment_1627,0.274532661
comment_1628,0.350674558
comment_1629,0.353655365
comment_1630,0.946905167
comment_1631,0.921720708
comment_1632,0.999940138
comment_1633,0.023537291
comment_1634,0.044201348
comment_1635,0.324880219
comment_1636,0.676765656
comment_1637,0.542953855
comment_1638,0.3801172
comment_1639,0.055782803
comment_1640,0.955561587
comment_1641,0.680909334
comment_1642,0.777990251
comment_1643,0.960696925
comment_1644,0.54977383
comment_1645,0.455789466
comment_1646,0.991087973
comment_1647,0.072677949
comment_1648,0.595954619
comment_1649,0.721374895
comment_1650,0.81679847
comment_1651,0.820266328
comment_1652,0.971911993
comment_1653,0.5506089
comment_1654,0.039270327
comment_1655,0.440798584
comment_1656,0.219965435
comment_1657,0.345331522
comment_1658,0.193192059
comment_1659,0.866025716
comment_1660,0.65844643
comment_1661,0.332028841
comment_1662,0.721600139
comment_1663,0.920235303
comment_1664,0.098640531
comment_1665,0.168160505
comment_1666,0.047064204
comment_1667,0.853397165
comment_1668,0.576890188
comment_1669,0.83797783
comment_1670,0.680189528
comment_1671,0.925624282
comment_1672,0.040638258
comment_1673,0.442670145
comment_1674,0.457359087
comment_1675,0.97489916
comment_1676,0.670500044
comment_1677,0.616747942
comment_1678,0.673031242
comment_1679,0.587570587
comment_1680,0.560553967
comment_1681,0.441343044
comment_1682,0.677017264
comment_1683,0.658682128
comment_1684,0.942473855
comment_1685,0.149370204
comment_1686,0.802637078
comment_1687,0.533136665
comment_1688,0.604377994
comment_1689,0.241660846
comment_1690,0.397940071
comment_1691,0.757593169
comment_1692,0.150415487
comment_1693,0.458959353
comment_1694,0.342331749
comment_1695,0.002149535
comment_1696,0.869229993
comment_1697,0.314154617
comment_1698,0.468364573
comment_1699,0.637734613
comment_1700,0.666776509
comment_1701,0.09760167
comment_1702,0.424248924
comment_1703,0.80382118
comment_1704,0.304542866
comment_1705,0.313838804
comment_1706,0.9730091
comment_1707,0.222234827
comment_1708,0.742787282
comment_1709,0.797529349
comment_1710,0.40143636
comment_1711,0.099936377
comment_1712,0.451426584
comment_1713,0.235165413
comment_1714,0.711699236
comment_1715,0.134573181
comment_1716,0.005937965
comment_1717,0.400220521
comment_1718,0.755348322
comment_1719,0.851443907
comment_1720,0.090693442
comment_1721,0.520204552
comment_1722,0.460265391
comment_1723,0.535638304
comment_1724,0.426878674
comment_1725,0.437739966
comment_1726,0.776599149
comment_1727,0.400390639
comment_1728,0.874562851
comment_1729,0.399396355
comment_1730,0.512642723
comment_1731,0.635535779
comment_1732,0.853292128
comment_1733,0.231958256
comment_1734,0.830371614
comment_1735,0.413688145
comment_1736,0.470808219
comment_1737,0.563431902
comment_1738,0.281593289
comment_1739,0.841773841
comment_1740,0.039885559
comment_1741,0.047170685
comment_1742,0.520041972
comment_1743,0.15994957
comment_1744,0.915896053
comment_1745,0.607681141
comment_1746,0.102998102
comment_1747,0.007588942
comment_1748,0.63008574
comment_1749,0.653971086
comment_1750,0.396436238
comment_1751,0.670003302
comment_1752,0.4184018
comment_1753,0.630403534
comment_1754,0.28135346
comment_1755,0.628454822
comment_1756,0.95598744
comment_1757,0.694230916
comment_1758,0.851039547
comment_1759,0.443037206
comment_1760,0.130394814
comment_1761,0.092743568
comment_1762,0.243635349
comment_1763,0.571963756
comment_1764,0.044862486
comment_1765,0.917507215
comment_1766,0.397602392
comment_1767,0.322475034
comment_1768,0.586162883
comment_1769,0.474240668
comment_1770,0.13365333
comment_1771,0.265510557
comment_1772,0.035868226
comment_1773,0.630905463
comment_1774,0.680641586
comment_1775,0.079689816
comment_1776,0.093505156
comment_1777,0.648351095
comment_1778,0.177665189
comment_1779,0.654254882
comment_1780,0.847256287
comment_1781,0.13492204
comment_1782,0.192801739
comment_1783,0.511909065
comment_1784,0.431602075
comment_1785,0.39577012
comment_1786,0.677123521
comment_1787,0.190427015
comment_1788,0.428840655
comment_1789,0.336028494
comment_1790,0.789159308
comment_1791,0.83655072
comment_1792,0.957649317
comment_1793,0.032103884
comment_1794,0.983656152
comment_1795,0.44070737
comment_1796,0.179291143
comment_1797,0.084310652
comment_1798,0.641747431
comment_1799,0.313284468
comment_1800,0.117203791
comment_1801,0.737423692
comment_1802,0.951243947
comment_1803,0.815488442
comment_1804,0.013892581
comment_1805,0.82815877
comment_1806,0.634122318
comment_1807,0.168816068
comment_1808,0.983358674
comment_1809,0.758692487
comment_1810,0.555231786
comment_1811,0.612231366
comment_1812,0.450978058
comment_1813,0.862710014
comment_1814,0.380474589
comment_1815,0.109798321
comment_1816,0.09400564
comment_1817,0.169915253
comment_1818,0.869120055
comment_1819,0.806555362
comment_1820,0.593792874
comment_1821,0.903522667
comment_1822,0.39486641
comment_1823,0.310961408
comment_1824,0.938875432
comment_1825,0.972334566
comment_1826,0.571577871
comment_1827,0.807798195
comment_1828,0.179226608
comment_1829,0.125413541
comment_1830,0.085095679
comment_1831,0.585013037
comment_1832,0.655936501
comment_1833,0.6072181
comment_1834,0.767418905
comment_1835,0.021186225
comment_1836,0.06875288
comment_1837,0.77810599
comment_1838,0.538225148
comment_1839,0.856915664
comment_1840,0.092686149
comment_1841,0.052633233
comment_1842,0.634181982
comment_1843,0.06528622
comment_1844,0.56109546
comment_1845,0.721612105
comment_1846,0.311772189
comment_1847,0.496303821
comment_1848,0.089687718
comment_1849,0.21662801
comment_1850,0.25432813
comment_1851,0.397346006
comment_1852,0.03075999
comment_1853,0.612858782
comment_1854,0.569051766
comment_1855,0.008454719
comment_1856,0.049952908
comment_1857,0.871038748
comment_1858,0.830735179
comment_1859,0.136814477
comment_1860,0.351767625
comment_1861,0.62433115
comment_1862,0.65125799
comment_1863,0.999832007
comment_1864,0.985876267
comment_1865,0.905144222
comment_1866,0.280040623
comment_1867,0.470548779
comment_1868,0.133907859
comment_1869,0.253633452
comment_1870,0.618609093
comment_1871,0.034529032
comment_1872,0.827429211
comment_1873,0.354174864
comment_1874,0.024705989
comment_1875,0.080018593
comment_1876,0.792444464
comment_1877,0.685502155
comment_1878,0.929126901
comment_1879,0.569272547
comment_1880,0.539952235
comment_1881,0.61192178
comment_1882,0.583132782
comment_1883,0.815699229
comment_1884,0.043040744
comment_1885,0.916579061
comment_1886,0.604897836
comment_1887,0.244849615
comment_1888,0.022355749
comment_1889,0.666816298
comment_1890,0.038383457
comment_1891,0.95921982
comment_1892,0.292673743
comment_1893,0.275653691
comment_1894,0.431230192
comment_1895,0.048962808
comment_1896,0.115366473
comment_1897,0.072479386
comment_1898,0.05147241
comment_1899,0.443447747
comment_1900,0.887541856
comment_1901,0.55738457
comment_1902,0.739351751
comment_1903,0.122217375
comment_1904,0.407476683
comment_1905,0.382552068
comment_1906,0.171864223
comment_1907,0.078639205
comment_1908,0.640347759
comment_1909,0.941982883
comment_1910,0.591338718
comment_1911,0.625569234
comment_1912,0.555971704
comment_1913,0.979076286
comment_1914,0.078631348
comment_1915,0.998884061
comment_1916,0.373089047
comment_1917,0.428131004
comment_1918,0.73185915
comment_1919,0.652999867
comment_1920,0.840823617
comment_1921,0.228000876
comment_1922,0.138331185
comment_1923,0.472297576
comment_1924,0.230270359
comment_1925,0.515102519
comment_1926,0.822081808
comment_1927,0.183948978
comment_1928,0.713354649
comment_1929,0.552632679
comment_1930,0.410478386
comment_1931,0.136718371
comment_1932,0.486783243
comment_1933,0.385095866
comment_1934,0.889746028
comment_1935,0.553029264
comment_1936,0.476114124
comment_1937,0.916360026
comment_1938,0.264733487
comment_1939,0.349585985
comment_1940,0.798937153
comment_1941,0.150162719
comment_1942,0.250260719
comment_1943,0.465607677
comment_1944,0.482387624
comment_1945,0.367117405
comment_1946,0.449143562
comment_1947,0.400953722
comment_1948,0.601686584
comment_1949,0.241464203
comment_1950,0.240807618
comment_1951,0.29226741
comment_1952,0.544620323
comment_1953,0.350983806
comment_1954,0.929983493
comment_1955,0.420407951
comment_1956,0.368166247
comment_1957,0.661761527
comment_1958,0.153958936
comment_1959,0.106965805
comment_1960,0.432160278
comment_1961,0.590427775
comment_1962,0.510389031
comment_1963,0.426550721
comment_1964,0.96720241
comment_1965,0.97547427
comment_1966,0.9932288
comment_1967,0.66595573
comment_1968,0.855225214
comment_1969,0.540512525
comment_1970,0.839671035
comment_1971,0.172999103
comment_1972,0.427456072
comment_1973,0.309444502
comment_1974,0.86233067
comment_1975,0.041382205
comment_1976,0.729893021
comment_1977,0.552573265
comment_1978,0.634651385
comment_1979,0.888930303
comment_1980,0.144018066
comment_1981,0.194546883
comment_1982,0.151804618
comment_1983,0.956972768
comment_1984,0.670689943
comment_1985,0.146757019
comment_1986,0.161578903
comment_1987,0.397745445
comment_1988,0.631405728
comment_1989,0.660668663
comment_1990,0.233014019
comment_1991,0.200332922
comment_1992,0.826133487
comment_1993,0.098869315
comment_1994,0.880787659
comment_1995,0.366788353
comment_1996,0.421167168
comment_1997,0.942786503
comment_1998,0.955485248
comment_1999,0.253433622
comment_2000,0.178175221
comment_2001,0.180409357
comment_2002,0.580075297
comment_2003,0.98789443
comment_2004,0.37981041
comment_2005,0.902610844
comment_2006,0.973659421
comment_2007,0.129663684
comment_2008,0.306727664
comment_2009,0.475798465
comment_2010,0.913881283
comment_2011,0.254602224
comment_2012,0.752539559
comment_2013,0.743883009
comment_2014,0.546412556
comment_2015,0.169920396
comment_2016,0.009406909
comment_2017,0.59807615
comment_2018,0.898547979
comment_2019,0.636359327
comment_2020,0.380888402
comment_2021,0.447291918
comment_2022,0.640695976
comment_2023,0.388789292
comment_2024,0.805264027
comment_2025,0.44584825
comment_2026,0.133498517
comment_2027,0.042484649
comment_2028,0.194491383
comment_2029,0.352186828
comment_2030,0.660397256
comment_2031,0.358197316
comment_2032,0.933644951
comment_2033,0.704187436
comment_2034,0.251430703
comment_2035,0.061019859
comment_2036,0.014514093
comment_2037,0.730625269
comment_2038,0.849120966
comment_2039,0.071426267
comment_2040,0.556510339
comment_2041,0.748423442
comment_2042,0.215924513
comment_2043,0.94682994
comment_2044,0.301694311
comment_2045,0.633210973
comment_2046,0.427928651
comment_2047,0.967160551
comment_2048,0.977131041
comment_2049,0.618437366
comment_2050,0.650302218
comment_2051,0.321310917
comment_2052,0.077915931
comment_2053,0.054224796
comment_2054,0.691908433
comment_2055,0.022191985
comment_2056,0.813402743
comment_2057,0.844165396
comment_2058,0.010916489
comment_2059,0.382178033
comment_2060,0.00684982
comment_2061,0.975829364
comment_2062,0.338626252
comment_2063,0.936353163
comment_2064,0.671831242
comment_2065,0.299905254
comment_2066,0.420654618
comment_2067,0.608178404
comment_2068,0.927393287
comment_2069,0.847267558
comment_2070,0.123193153
comment_2071,0.15938075
comment_2072,0.204118001
comment_2073,0.715825762
comment_2074,0.018833701
comment_2075,0.186509894
comment_2076,0.013204129
comment_2077,0.489693084
comment_2078,0.188753463
comment_2079,0.525479682
comment_2080,0.059524649
comment_2081,0.498778806
comment_2082,0.138795388
comment_2083,0.406881719
comment_2084,0.705467094
comment_2085,0.180097048
comment_2086,0.301745009
comment_2087,0.669597718
comment_2088,0.051817102
comment_2089,0.676413604
comment_2090,0.666581945
comment_2091,0.601239968
comment_2092,0.531248807
comment_2093,0.398792837
comment_2094,0.511156909
comment_2095,0.709523332
comment_2096,0.090668256
comment_2097,0.321404841
comment_2098,0.53097893
comment_2099,0.543101712
comment_2100,0.232955667
comment_2101,0.998287005
comment_2102,0.9925932
comment_2103,0.198256489
comment_2104,0.351212343
comment_2105,0.211316137
comment_2106,0.171043632
comment_2107,0.1075177
comment_2108,0.764808662
comment_2109,0.598582385
comment_2110,0.577577947
comment_2111,0.145567962
comment_2112,0.818412314
comment_2113,0.588056302
comment_2114,0.350893656
comment_2115,0.875978321
comment_2116,0.239723919
comment_2117,0.330113401
comment_2118,0.351231109
comment_2119,0.366288375
comment_2120,0.923010186
comment_2121,0.528161734
comment_2122,0.150246597
comment_2123,0.156139724
comment_2124,0.079409088
comment_2125,0.240618845
comment_2126,0.721048071
comment_2127,0.931268562
comment_2128,0.205687346
comment_2129,0.91888839
comment_2130,0.330479299
comment_2131,0.221540253
comment_2132,0.572713426
comment_2133,0.617245244
comment_2134,0.443687247
comment_2135,0.003460605
comment_2136,0.138281018
comment_2137,0.382497083
comment_2138,0.601263905
comment_2139,0.684130081
comment_2140,0.001259215
comment_2141,0.598332497
comment_2142,0.198360375
comment_2143,0.086742204
comment_2144,0.619520599
comment_2145,0.802378395
comment_2146,0.074658314
comment_2147,0.892722308
comment_2148,0.772494769
comment_2149,0.092529616
comment_2150,0.699004638
comment_2151,0.934431847
comment_2152,0.335862887
comment_2153,0.155763524
comment_2154,0.693967337
comment_2155,0.969436478
comment_2156,0.112245387
comment_2157,0.359220607
comment_2158,0.214373335
comment_2159,0.548828763
comment_2160,0.273495467
comment_2161,0.930009607
comment_2162,0.588795945
comment_2163,0.117206694
comment_2164,0.194611224
comment_2165,0.288504124
comment_2166,0.337470794
comment_2167,0.643046517
comment_2168,0.618483013
comment_2169,0.1395514
comment_2170,0.740921302
comment_2171,0.467393515
comment_2172,0.865534047
comment_2173,0.838018295
comment_2174,0.819148389
comment_2175,0.412563756
comment_2176,0.2535677
comment_2177,0.745829018
comment_2178,0.892029164
comment_2179,0.314973261
comment_2180,0.634202168
comment_2181,0.564066765
comment_2182,0.938566804
comment_2183,0.331053344
comment_2184,0.037390666
comment_2185,0.89600411
comment_2186,0.048286673
comment_2187,0.892765852
comment_2188,0.964012579
comment_2189,0.789645258
comment_2190,0.203620135
comment_2191,0.691480074
comment_2192,0.423221735
comment_2193,0.510743383
comment_2194,0.965633245
comment_2195,0.645308844
comment_2196,0.014941817
comment_2197,0.737129305
comment_2198,0.781595799
comment_2199,0.399721147
comment_2200,0.654235531
comment_2201,0.843771719
comment_2202,0.54744749
comment_2203,0.408051868
comment_2204,0.005903452
comment_2205,0.854683058
comment_2206,0.926322703
comment_2207,0.413417783
comment_2208,0.76084349
comment_2209,0.62379758
comment_2210,0.806794088
comment_2211,0.216886045
comment_2212,0.11288926
comment_2213,0.888293804
comment_2214,0.355041997
comment_2215,0.128585206
comment_2216,0.40076766
comment_2217,0.372686548
comment_2218,0.663499569
comment_2219,0.590198949
comment_2220,0.144593024
comment_2221,0.952045566
comment_2222,0.474008555
comment_2223,0.371247755
comment_2224,0.584225373
comment_2225,0.01056908
comment_2226,0.343080604
comment_2227,0.630289292
comment_2228,0.105112873
comment_2229,0.304714987
comment_2230,0.739185024
comment_2231,0.780277518
comment_2232,0.261342978
comment_2233,0.598312393
comment_2234,0.899643962
comment_2235,0.355877965
comment_2236,0.526866178
comment_2237,0.91718754
comment_2238,0.412332308
comment_2239,0.736435745
comment_2240,0.131697959
comment_2241,0.535744717
comment_2242,0.861420354
comment_2243,0.571792068
comment_2244,0.854587342
comment_2245,0.742319328
comment_2246,0.075059449
comment_2247,0.084061414
comment_2248,0.771929881
comment_2249,0.238162332
comment_2250,0.291681843
comment_2251,0.867298001
comment_2252,0.186251834
comment_2253,0.287121148
comment_2254,0.954903977
comment_2255,0.091875219
comment_2256,0.042271352
comment_2257,0.97724682
comment_2258,0.076952458
comment_2259,0.752412945
comment_2260,0.414947649
comment_2261,0.229162438
comment_2262,0.400004309
comment_2263,0.02826992
comment_2264,0.951313241
comment_2265,0.708821201
comment_2266,0.873012269
comment_2267,0.728874768
comment_2268,0.757294052
comment_2269,0.917870536
comment_2270,0.586694225
comment_2271,0.379443924
comment_2272,0.097151854
comment_2273,0.204025474
comment_2274,0.449519841
comment_2275,0.524809919
comment_2276,0.985597659
comment_2277,0.061690751
comment_2278,0.284903652
comment_2279,0.159565563
comment_2280,0.265685376
comment_2281,0.452862254
comment_2282,0.640836543
comment_2283,0.368530684
comment_2284,0.407302166
comment_2285,0.218243549
comment_2286,0.088060656
comment_2287,0.937859079
comment_2288,0.129053667
comment_2289,0.685504997
comment_2290,0.279086163
comment_2291,0.239055756
comment_2292,0.338680815
comment_2293,0.390451813
comment_2294,0.08713688
comment_2295,0.121977744
comment_2296,0.795188823
comment_2297,0.253781397
comment_2298,0.976820782
comment_2299,0.393456098
comment_2300,0.428201703
comment_2301,0.562566149
comment_2302,0.062591626
comment_2303,0.776655346
comment_2304,0.452871728
comment_2305,0.570941417
comment_2306,0.338316559
comment_2307,0.695082455
comment_2308,0.779475161
comment_2309,0.963592486
comment_2310,0.614152368
comment_2311,0.032468858
comment_2312,0.587687715
comment_2313,0.244282432
comment_2314,0.548791257
comment_2315,0.096415091
comment_2316,0.335466669
comment_2317,0.905316534
comment_2318,0.137596087
comment_2319,0.448058184
comment_2320,0.422701568
comment_2321,0.154781763
comment_2322,0.741203726
comment_2323,0.822983345
comment_2324,0.13603171
comment_2325,0.694384592
comment_2326,0.104577588
comment_2327,0.787275998
comment_2328,0.62900451
comment_2329,0.573989006
comment_2330,0.880598704
comment_2331,0.418583793
comment_2332,0.93328688
comment_2333,0.946721491
comment_2334,0.932107427
comment_2335,0.904657024
comment_2336,0.996562096
comment_2337,0.043937855
comment_2338,0.936440617
comment_2339,0.350534865
comment_2340,0.81697953
comment_2341,0.050995792
comment_2342,0.516423403
comment_2343,0.812354467
comment_2344,0.224876741
comment_2345,0.593671958
comment_2346,0.012986634
comment_2347,0.280290421
comment_2348,0.689054298
comment_2349,0.564780398
comment_2350,0.088547347
comment_2351,0.117573876
comment_2352,0.036002665
comment_2353,0.113343946
comment_2354,0.418291688
comment_2355,0.291660296
comment_2356,0.833108736
comment_2357,0.596887791
comment_2358,0.959515576
comment_2359,0.309165282
comment_2360,0.653410595
comment_2361,0.228184312
comment_2362,0.21139711
comment_2363,0.668027924
comment_2364,0.242991682
comment_2365,0.175628051
comment_2366,0.177281454
comment_2367,0.953779027
comment_2368,0.629986373
comment_2369,0.44304062
comment_2370,0.506282641
comment_2371,0.892141016
comment_2372,0.979775184
comment_2373,0.92290488
comment_2374,0.000100053
comment_2375,0.541005962
comment_2376,0.487419604
comment_2377,0.42286719
comment_2378,0.337140626
comment_2379,0.915047191
comment_2380,0.131275355
comment_2381,0.312726576
comment_2382,0.797021378
comment_2383,0.085710561
comment_2384,0.921593015
comment_2385,0.429406642
comment_2386,0.603416939
comment_2387,0.177368582
comment_2388,0.73856052
comment_2389,0.926684312
comment_2390,0.741559928
comment_2391,0.049562535
comment_2392,0.275103595
comment_2393,0.880704348
comment_2394,0.334629187
comment_2395,0.837778361
comment_2396,0.202015507
comment_2397,0.057488717
comment_2398,0.432967513
comment_2399,0.818936942
comment_2400,0.027371609
comment_2401,0.617960218
comment_2402,0.159598268
comment_2403,0.808783619
comment_2404,0.129324146
comment_2405,0.345774505
comment_2406,0.80620744
comment_2407,0.31098306
comment_2408,0.378853849
comment_2409,0.09099078
comment_2410,0.096934717
comment_2411,0.69802566
comment_2412,0.793564589
comment_2413,0.961274584
comment_2414,0.856908383
